"","full_address","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","sold_date","sold_year","n1_total","total_credit_amt","taxable_income_amt","mortgageint_amt","p_mortgageint_nr","inctax_amt","p_unemploy_nr","agi_amt","num_dependents","re_taxes_nr","agi_bucket"
"3620","266 N Highland Ave, Pearl River, NY, 10965","for_sale",1389000,3,3,2.7,"266 N Highland Ave","Pearl River","New York","10965",2800,2011-01-25,"2011",7371,497.453262786596,71533.1556098223,6321.11287477954,2895,12818.1500474834,0.0807217473884141,107108.203093203,887.245692579026,676.098901098901,3.11545244878578
"3621","266 Pennsylvania Ave Unit 266, Bridgeport, CT, 06610","for_sale",125000,2,1,NA,"266 Pennsylvania Ave Unit 266","Bridgeport","Connecticut","06610",960,2014-05-19,"2014",10990,740.340309372157,34778.6742493176,1707.12829845314,1800,3740.20291173794,0.10919017288444,82897.4722474977,2464.93175614195,352.602365787079,1.89626933575978
"3622","2665 Erial Rd, Blackwood, NJ, 08012","for_sale",1e+05,3,1,NA,"2665 Erial Rd","Blackwood","New Jersey","08012",1040,2013-03-05,"2013",19080,1202.75733752621,104793.547169811,6749.8605870021,6480,14746.8139412998,0.104297693920335,173452.676624738,2164.22431865828,1226.24737945493,2.59538784067086
"3623","267 Bell St, Middletown, CT, 06457","for_sale",299900,3,3,0.5,"267 Bell St","Middletown","Connecticut","06457",1555,2013-04-24,"2013",22490,1129.24055135616,127175.733214762,6605.22854602045,6610,18907.7003112494,0.106269453090262,201388.265451312,2027.61227212094,1189.59982214317,2.60693641618497
"3624","267 Clinton Pl, Newark, NJ, 07112","for_sale",430000,6,3,0.08,"267 Clinton Pl","Newark","New Jersey","07112",NA,2011-05-26,"2011",11905,1221.13120556069,36133.4841663167,1759.18278052919,1227.0001,3337.58622427551,0.172868551028979,92902.4020159597,3613.35338093238,265.206216060479,1.74514909701806
"3625","267 Melba St Apt A13, Milford, CT, 06460","for_sale",199900,1,1,NA,"267 Melba St Apt A13","Milford","Connecticut","06460",884,2013-02-28,"2013",20100,982.737810945274,143671.877114428,9329.83383084577,7350,23473.2129353234,0.0940298507462687,214222.860696517,1493.96517412935,1428.45273631841,2.85174129353234
"3626","267 W 71st St Apt 3R, New York, NY, 10023","for_sale",799000,1,1,NA,"267 W 71st St Apt 3R","New York","New York","10023",650,2014-11-22,"2014",33720,17242.7704626335,2719682.41043891,30533.7455516014,10310,819178.416666667,0.0403321470937129,3270293.05901542,2213.41933570581,2616.39976275208,3.88552787663108
"3627","267 W 89th St Apt 5A, New York City, NY, 10024","for_sale",1575000,2,2,NA,"267 W 89th St Apt 5A","New York City","New York","10024",NA,2013-05-10,"2013",30820,12985.7021414666,1712779.27417262,29091.048669695,9100,520045.686567164,0.0528877352368592,2159251.82284231,2394.16288124594,2119.79883192732,3.67618429591175
"3628","268 Beach 137th St, Belle Harbor, NY, 11694","for_sale",1200000,3,3,0.07,"268 Beach 137th St","Belle Harbor","New York","11694",1607,2012-09-27,"2012",8180,316.98533007335,51035.8643031785,3904.6662591687,2390,9055.44743276284,0.121026894865526,94524.6173594132,813.789731051345,454.621026894866,2.84107579462103
"3629","268 E 4th St Apt 3C, New York City, NY, 10009","for_sale",489000,1,1,NA,"268 E 4th St Apt 3C","New York City","New York","10009",NA,2014-10-30,"2014",33310,1041.54007805464,232153.610027019,2057.37946562594,2200,43880.3899729811,0.0453317322125488,327870.976583609,2048.23776643651,350.507355148604,2.71960372260582
"3630","268 E Broadway Apt A405, New York City, NY, 10002","for_sale",1099000,2,1,4.84,"268 E Broadway Apt A405","New York City","New York","10002",NA,2014-10-03,"2014",43370,1040.55591422642,128363.813004381,2418.11874567674,3260,21241.9045423104,0.0368918607332257,299605.589808623,6733.59465068019,386.379986165552,2.04450080700945
"3631","268 Memorial Ave, Gibbstown, NJ, 08027","for_sale",275000,3,2,2.17,"268 Memorial Ave","Gibbstown","New Jersey","08027",1240,2011-01-07,"2011",2399,142.587329387245,13943.1358899541,942.049187161317,790,1945.06294289287,0.166319299708212,22127.6244268445,230.982492705294,159.966235931638,2.62192580241767
"3632","268 Prospect St, Perth Amboy, NJ, 08861","for_sale",475000,NA,NA,0.08,"268 Prospect St","Perth Amboy","New Jersey","08861",1188,2011-04-14,"2011",27333,2205.19745362748,79303.4100903669,4875.3587970585,3381,7702.20184392493,0.19269747557897,213664.868986207,7872.4996890206,833.550616470933,1.74847254234808
"3633","268 Sunnyside Ave, Watertown, CT, 06779","for_sale",264500,4,2,0.24,"268 Sunnyside Ave","Watertown","Connecticut","06779",1000,2012-08-20,"2012",4030,255.528535980149,19763.5980148883,1414.8635235732,1240,2595.99751861042,0.11166253101737,33638.9106699752,401.141439205955,217.866004962779,2.43424317617866
"3634","269 Moore Ave, Freeport, NY, 11520","for_sale",685000,3,3,0.17,"269 Moore Ave","Freeport","New York","11520",2160,2013-06-03,"2013",23100,1333.79090909091,79520.1718614719,6864.92077922078,5750,10420.7909090909,0.0826839826839827,171566.394372294,3753.16883116883,1009.14718614719,2.23766233766234
"3635","269 Old Belgrade Rd, Augusta, ME, 04330","for_sale",259000,3,2,1,"269 Old Belgrade Rd","Augusta","Maine","04330",1812,2011-11-07,"2011",11792,595.156207598372,45324.1079545455,2183.29655698779,2379,5393.45827679783,0.0747116774084125,88220.8325135685,1374.07572930801,449.38407394844,2.1044776119403
"3636","269 Quaker Ln S, West Hartford, CT, 06119","for_sale",499900,NA,NA,0.16,"269 Quaker Ln S","West Hartford","Connecticut","06119",3948,2012-12-31,"2012",7550,405.247682119205,54555.1218543046,2493.82649006623,2200,9524.29536423841,0.0754966887417219,81778.4715231788,660.635761589404,384.450331125828,2.77218543046358
"3637","269 Saint Josephs Way, Philadelphia, PA, 19106","for_sale",1875000,3,4,0.04,"269 Saint Josephs Way","Philadelphia","Pennsylvania","19106",3508,2014-08-20,"2014",6760,476.776627218935,163915.713017751,3632.75887573964,1830,42258.9511834319,0.0310650887573964,196957.49112426,154.511834319527,430.355029585799,3.60502958579882
"3638","269 W 72nd St Apt 14A, Manhattan, NY, 10023","for_sale",690000,1,1,NA,"269 W 72nd St Apt 14A","Manhattan","New York","10023",NA,2011-09-27,"2011",34598,10957.0992542922,1620766.93499624,32594.2908260593,10665,449465.219030002,0.0672582230186716,2051789.87409677,1908.44959246199,2336.14691600671,3.6631019134054
"3639","269 W 72nd St Apt 3A, New York City, NY, 10023","for_sale",650000,1,1,NA,"269 W 72nd St Apt 3A","New York City","New York","10023",NA,2014-08-14,"2014",33720,17242.7704626335,2719682.41043891,30533.7455516014,10310,819178.416666667,0.0403321470937129,3270293.05901542,2213.41933570581,2616.39976275208,3.88552787663108
"3640","269 W 72nd St Apt 4C, New York City, NY, 10023","for_sale",495000,1,1,NA,"269 W 72nd St Apt 4C","New York City","New York","10023",NA,2010-06-11,"2010",34540,9112.03425014476,1521632.17486972,33879.4852634627,10772,428443.193341054,0.0809206716850029,1935641.75541401,1744.99933410539,2257.24791546034,3.57921250723799
"3641","2695 Shell Rd Apt 1F, Brooklyn, NY, 11223","for_sale",548000,2,1,NA,"2695 Shell Rd Apt 1F","Brooklyn","New York","11223",865,2014-10-20,"2014",31960,1344.6329787234,104823.810075094,3957.11201501877,3390,17002.1020025031,0.0472465581977472,239317.550062578,6394.23967459324,532.875469336671,2.10826032540676
"3642","27 Bracken Hill Rd, Hardyston, NJ, 07419","for_sale",599000,4,4,0.31,"27 Bracken Hill Rd","Hardyston","New Jersey","07419",NA,2014-06-05,"2014",4550,263.903296703297,33611.6901098901,2376.27692307692,1830,5264.66153846154,0.0857142857142857,50966.2637362637,413.208791208791,377.538461538461,2.87032967032967
"3643","27 Brent Dr, Vernon, CT, 06066","for_sale",193500,4,2,0.31,"27 Brent Dr","Vernon","Connecticut","06066",1576,2012-08-22,"2012",15240,792.174540682415,84961.8779527559,4680.34842519685,4330,12234.7749343832,0.114173228346457,135613.225721785,1322.24409448819,837.54593175853,2.54199475065617
"3644","27 Crows Nest Ln Unit 12B, Danbury, CT, 06810","for_sale",239000,2,2,NA,"27 Crows Nest Ln Unit 12B","Danbury","Connecticut","06810",1332,2013-03-04,"2013",23990,1295.20508545227,87149.9337223843,5680.35556481867,4810,11397.1688203418,0.0875364735306378,177676.407669862,3685.81909128804,803.063776573572,2.18924551896624
"3645","27 E 17th St, Linden, NJ, 07036","for_sale",349900,3,1,0.1,"27 E 17th St","Linden","New Jersey","07036",NA,2014-10-09,"2014",21950,1321.79453302961,91126.267881549,5071.07425968109,4730,11641.6810933941,0.0760820045558087,173980.974943052,2947.80865603645,1019.0979498861,2.30933940774487
"3646","27 E 65th St Apt 7A, New York, NY, 10065","for_sale",895000,1,2,NA,"27 E 65th St Apt 7A","New York","New York","10065",NA,2013-03-04,"2013",15670,8883.86662412253,1330294.09189534,12923.8264199107,4220,418110.488194001,0.0402042118698149,1732192.64582004,957.645181876197,1060.51691129547,3.79897894065093
"3647","27 E 65th St Apt 7C, New York City, NY, 10065","for_sale",485000,NA,1,NA,"27 E 65th St Apt 7C","New York City","New York","10065",NA,2013-09-21,"2013",15670,8883.86662412253,1330294.09189534,12923.8264199107,4220,418110.488194001,0.0402042118698149,1732192.64582004,957.645181876197,1060.51691129547,3.79897894065093
"3648","27 E 65th St Apt 7E, New York City, NY, 10065","for_sale",650000,1,1,NA,"27 E 65th St Apt 7E","New York City","New York","10065",850,2014-07-29,"2014",15890,9640.41157960982,1581653.69603524,13512.8797986155,4220,469416.81938326,0.0283196979232222,1980750.87098804,1019.52171176841,1117.65261170548,3.87224669603524
"3649","27 Fair Oaks Dr, Lincoln, RI, 02865","for_sale",979000,5,4,1.31,"27 Fair Oaks Dr","Lincoln","Rhode Island","02865",3082,2012-09-14,"2012",8750,524.464,64653.0308571429,4163.736,3150,11661.496,0.105142857142857,95961.9005714286,821.44,549.257142857143,2.81142857142857
"3650","27 George St, Bloomfield, NJ, 07003","for_sale",475000,4,3,0.11,"27 George St","Bloomfield","New Jersey","07003",NA,2013-02-20,"2013",24790,1476.41427995159,129901.129891085,7378.81040742235,6440,18742.1609519968,0.0956030657523195,218167.319887051,2759.47156111335,1254.74384832594,2.5703912868092
"3651","27 Grace Ln, Portland, CT, 06480","for_sale",374900,4,3,0.59,"27 Grace Ln","Portland","Connecticut","06480",1855,2014-08-13,"2014",4730,276.693446088795,42846.9238900634,2347.04651162791,1890,7173.69133192389,0.0782241014799154,61134.399577167,432.241014799154,402.62156448203,3.04016913319239
"3652","27 Granite Springs Rd, Granite Springs, NY, 10527","for_sale",750000,4,3,0.92,"27 Granite Springs Rd","Granite Springs","New York","10527",2388,2013-03-21,"2013",420,21.9285714285714,9583.7619047619,523.047619047619,180,2220,0,12768.3571428571,68.0952380952381,50.952380952381,3.71428571428571
"3653","27 Hall St, West Hartford, CT, 06110","for_sale",249900,3,1,0.24,"27 Hall St","West Hartford","Connecticut","06110",1134,2011-07-07,"2011",6428,430.970597386434,30188.2067517113,2369.59085252022,2001,3986.54371499689,0.135656518357187,52634.4315494711,803.661947728687,396.597075295582,2.38612321095208
"3654","27 Harrison St, New York City, NY, 10013","for_sale",7e+06,4,5,0.04,"27 Harrison St","New York City","New York","10013",4000,2013-05-07,"2013",15060,8078.88247011952,836710.034528552,12436.6381142098,2690,265838.90438247,0.0398406374501992,1027581.50132802,1270.40504648074,604.369189907039,3.1527224435591
"3655","27 Island Trl, Sparta, NJ, 07871","for_sale",2995000,4,5,0.46,"27 Island Trl","Sparta","New Jersey","07871",NA,2010-01-29,"2010",9397,1045.42651910184,133223.352240077,13355.3048845376,5080,27678.93806534,0.126848994359902,189529.956475471,1463.35394274769,1102.16132808343,3.41694157709907
"3656","27 Lilac Ln Unit 27, Prospect, CT, 06712","for_sale",445000,2,3,NA,"27 Lilac Ln Unit 27","Prospect","Connecticut","06712",1503,2013-09-30,"2013",4820,312.120331950207,39416.3485477178,2666.27800829876,1970,6178.43360995851,0.0954356846473029,58554.9149377593,469.48132780083,418.215767634855,2.92738589211618
"3657","27 Macopin Ave, Riverdale, NJ, 07457","for_sale",460000,4,2,0.17,"27 Macopin Ave","Riverdale","New Jersey","07457",NA,2010-08-18,"2010",2122,127.211592836946,16607.0523091423,1965.5164938737,964,2721.1343072573,0.150801178133836,24956.3199811499,163.198868991517,200.597549481621,2.94392082940622
"3658","27 Maple St, Darien, CT, 06820","for_sale",565000,2,1,0.15,"27 Maple St","Darien","Connecticut","06820",936,2013-08-20,"2013",9310,10517.4887218045,1481730.1084855,30670.8625134264,4290,479371.010741139,0.0451127819548872,1722820.74973147,2884.46831364125,1615.85392051557,3.94522019334049
"3659","27 Masterton Rd, Bronxville, NY, 10708","for_sale",7750000,5,7,1.28,"27 Masterton Rd","Bronxville","New York","10708",7105,2013-03-06,"2013",11400,4751.50175438596,484963.857017544,11068.4815789474,5130,140749.257017544,0.0491228070175439,592243.637719298,1059.47368421053,1042.36842105263,3.52982456140351
"3660","27 Quicksilver Ct, Lakewood, NJ, 08701","for_sale",425000,3,2,0.11,"27 Quicksilver Ct","Lakewood","New Jersey","08701",1964,2011-07-21,"2011",28371,1347.842726728,68551.7014909591,6431.62824715378,5273,8241.90141341511,0.119699693348842,210159.315780198,14236.8172077121,1229.52437347996,2.03464805611364
"3661","27 Quincy St Apt 2A, Brooklyn, NY, 11238","for_sale",1249000,2,2,NA,"27 Quincy St Apt 2A","Brooklyn","New York","11238",1100,2011-09-15,"2011",28903,1363.08653080995,156622.118015431,6424.93436667474,4569,25050.8465557209,0.0921011659689306,246504.810746289,2524.82074525136,626.04767671176,2.47569456457807
"3662","27 Redding Rd, Wilton, CT, 06897","for_sale",905000,4,4,1.81,"27 Redding Rd","Wilton","Connecticut","06897",4998,2012-08-10,"2012",8330,5923.25090036014,589995.839135654,20786.962785114,4150,160983.7515006,0.0576230492196879,722903.554621849,1860.37214885954,1226.07442977191,3.83313325330132
"3663","27 Root Ln, Hebron, CT, 06248","for_sale",249900,NA,NA,8.3,"27 Root Ln","Hebron","Connecticut","06248",1770,2012-09-27,"2012",2820,191.914893617021,30956.3829787234,1936.97872340426,1320,5588.56028368794,0.0851063829787234,43644.5531914894,334.255319148936,280.780141843972,3.20567375886525
"3664","27 Route 87, Columbia, CT, 06237","for_sale",314999,3,2,1.28,"27 Route 87","Columbia","Connecticut","06237",1882,2012-09-12,"2012",2770,184.537906137184,24460.0324909747,1725.91335740072,1180,3921.65342960289,0.0938628158844765,35363.9350180505,240,253.429602888087,3
"3665","27 Sharpley Dr, Chadds Ford, PA, 19317","for_sale",535000,4,4,NA,"27 Sharpley Dr","Chadds Ford","Pennsylvania","19317",1858,2010-06-30,"2010",5067,778.465758831656,109328.380501283,6210.65640418394,2413,26324.5975922637,0.0769686204854944,139301.02466943,595.975527925794,502.300572330768,3.40793368857312
"3666","27 Westward Rd, Woodbridge, CT, 06525","for_sale",1165000,4,7,1.7,"27 Westward Rd","Woodbridge","Connecticut","06525",5851,2012-06-25,"2012",4510,405.931263858093,131529.844789357,4426.83813747228,1970,32893.2483370288,0.0509977827050998,164983.33037694,546.29711751663,482.217294900222,3.49889135254989
"3667","27 Willow Ter, Hoboken, NJ, 07030","for_sale",975000,2,2,0.01,"27 Willow Ter","Hoboken","New Jersey","07030",NA,2014-06-12,"2014",29480,3292.31886024423,672319.354138399,17507.5230664858,6990,165235.123473541,0.0474898236092266,804534.525101764,1430.17639077341,1470.49525101764,3.69810040705563
"3668","27 Windsor Dr, Lincoln Park, NJ, 07035","for_sale",359000,2,2,0.01,"27 Windsor Dr","Lincoln Park","New Jersey","07035",NA,2014-06-05,"2014",5430,312.443830570902,43258.2891344383,2722.95580110497,1970,7028.97237569061,0.0736648250460405,64160.7845303867,485.782688766114,438.379373848987,2.96500920810313
"3669","27 Woodcrest Ln, Salisbury, CT, 06068","for_sale",1795000,4,4,6.09,"27 Woodcrest Ln","Salisbury","Connecticut","06068",3311,2011-04-26,"2011",701,34.6034589158345,4727.54350927247,286.747503566334,190,873.740370898716,0.068474179743224,7472.43366619116,40.4051355206847,43.1041369472183,2.70042796005706
"3670","27 Woodhaven St, Waterbury, CT, 06708","for_sale",239000,3,2,0.21,"27 Woodhaven St","Waterbury","Connecticut","06708",1056,2014-12-10,"2014",13860,749.871572871573,54219.7481962482,2616.92135642136,3380,6902.37301587302,0.105339105339105,105612.061327561,2061.85425685426,644.63924963925,2.23593073593074
"3671","270 Briarcliff Rd, Teaneck, NJ, 07666","for_sale",789000,5,3,0.15,"270 Briarcliff Rd","Teaneck","New Jersey","07666",NA,2011-08-12,"2011",19237,1373.80688257005,169404.401517908,11935.2352757707,7039,33868.1312054894,0.0996517128450382,255928.964287571,2251.75448354733,1398.53890939336,2.95576233300411
"3672","270 Broadway Apt 18C, New York City, NY, 10007","for_sale",4758000,3,3,0.43,"270 Broadway Apt 18C","New York City","New York","10007",1998,2014-11-07,"2014",3350,8022.17014925373,795862.417910448,8387.34925373134,880,249822.71641791,0.0328358208955224,927043.52238806,571.761194029851,408.776119402985,4.47761194029851
"3673","270 Broadway Apt 18D, New York City, NY, 10007","for_sale",5850000,3,3,NA,"270 Broadway Apt 18D","New York City","New York","10007",3611,2014-01-15,"2014",3350,8022.17014925373,795862.417910448,8387.34925373134,880,249822.71641791,0.0328358208955224,927043.52238806,571.761194029851,408.776119402985,4.47761194029851
"3674","270 E Saddle River Rd, Saddle River, NJ, 07458","for_sale",4200000,6,10,2.17,"270 E Saddle River Rd","Saddle River","New Jersey","07458",NA,2012-01-18,"2012",5330,3316.2851782364,523253.313320825,13447.5553470919,2380,147100.829268293,0.0525328330206379,633069.943714822,1057.99249530957,770.731707317073,3.78424015009381
"3675","270 Jay St Apt 5B, New York City, NY, 11201","for_sale",315000,NA,1,NA,"270 Jay St Apt 5B","New York City","New York","11201",NA,2013-09-13,"2013",29680,4869.06570080863,722530.012803235,19329.9568733154,8150,193599.128706199,0.0569407008086253,901362.014824798,1807.20687331536,1483.36253369272,3.46192722371968
"3676","270 Pearl St, Bangor, ME, 04401","for_sale",179900,4,1,0.13,"270 Pearl St","Bangor","Maine","04401",1043,2011-01-06,"2011",19518,1007.33220616866,73092.4858592069,3945.89645455477,4531,9221.09683369198,0.0777743672507429,141321.779690542,2040.05738292858,725.392663182703,2.17665744441029
"3677","270 Seaman Ave Apt E6, Manhattan, NY, 10034","for_sale",575000,2,1,NA,"270 Seaman Ave Apt E6","Manhattan","New York","10034",965,2014-08-07,"2014",20370,899.296023564065,60963.6877761414,808.223858615611,1200,7717.66912125675,0.0652920962199313,140392.3514973,3896.34756995582,124.845360824742,1.99018163966618
